episode,step,x,z,evaded
1,65,45.22269,-449.791,False
1,66,66.74639,-444.8954,False
1,67,103.7927,-400.6437,False
1,68,115.3095,-378.252,False
1,69,116.5041,-359.7306,False
1,70,117.4386,-334.2469,False
1,71,118.1452,-315.2668,False
1,72,119.2071,-286.8201,False
1,73,120.5727,-256.6497,False
1,74,121.4892,-237.7325,False
1,75,122.852,-215.0368,False
1,76,124.4329,-187.0312,False
1,77,125.554,-167.9396,False
1,78,127.4608,-139.401,False
1,79,129.2752,-111.5055,False
1,80,178.9943,-82.14471,False
1,81,214.31,-12.07386,False
1,82,237.8745,36.84269,False
1,83,264.7717,92.5647,False
1,84,278.7943,96.63097,False
1,85,339.3571,122.2402,False
1,86,380.0795,140.044,False
1,87,434.4811,163.7645,False
1,88,456.8976,173.7037,False
1,89,505.7187,195.7265,False
1,90,583.9934,231.5143,False
1,91,615.1632,270.2845,True
1,91,607.7933,250.8767,True
1,91,619.8116,225.1414,True
1,91,578.0026,268.3958,False
1,92,576.794,337.6085,True
1,92,615.3949,312.1605,True
1,92,553.972,305.6655,False
1,93,584.6696,353.0191,True
1,93,565.8385,355.3083,True
1,93,597.3462,308.917,False
1,94,610.3917,350.7122,False
1,95,617.0185,365.2867,True
1,95,611.8496,364.1929,True
1,95,617.1143,353.5546,True
1,95,617.0748,331.1131,True
1,95,607.2244,345.6005,True
1,96,569.6895,348.2997,False
1,97,570.8118,332.0822,False
1,98,565.0918,316.9312,False
1,99,533.7493,230.5093,False
1,100,521.4649,196.3713,False
1,101,501.3963,140.7538,False
1,102,480.3355,82.61406,False
1,103,472.7624,60.91135,False
1,104,442.2115,-26.16324,False
1,105,425.2457,-74.72835,False
1,106,414.4948,-105.9301,False
1,107,408.6487,-122.7365,False
1,108,389.9095,-174.6551,False
1,109,380.1255,-201.8406,False
1,110,371.6124,-225.5142,False
1,111,366.1765,-240.0639,False
1,112,356.852,-264.9768,False
1,113,337.5123,-316.8672,False
2,0,-151.8815,198.075,False
2,1,-94.94121,209.7675,False
2,2,-93.84973,168.0877,False
2,3,-86.84113,101.423,False
2,4,-81.36355,53.09881,False
2,5,-73.70468,-11.53482,False
2,6,-32.92041,-42.07687,False
2,7,8.732423,-75.16259,False
2,8,58.46666,-114.774,False
2,9,63.07971,-166.2901,False
2,10,66.65747,-210.1277,False
2,11,70.84354,-267.9949,False
2,12,125.3557,-306.2252,False
2,13,139.6749,-352.1819,False
2,14,163.3317,-365.1381,False
2,15,193.5996,-378.7449,False
2,16,249.8106,-403.5977,False
2,17,307.4027,-429.7422,False
3,0,132.173,116.2483,False
3,1,156.3148,151.8916,False
3,2,169.2514,160.0074,False
3,3,186.3204,156.7646,False
3,4,203.2132,147.1648,False
3,5,224.1194,132.1357,False
3,6,241.9791,118.9318,False
3,7,255.433,108.6501,False
3,8,275.8482,93.10156,False
3,9,290.3786,82.09246,False
3,10,306.1682,70.11116,False
3,11,318.8902,60.51538,False
3,12,338.4361,45.84708,False
3,13,349.2251,37.54688,False
3,14,369.3494,21.83562,False
3,15,388.7831,6.714682,False
3,16,444.8598,-36.64532,False
3,17,457.0596,-46.21689,False
3,18,510.4712,-89.0557,False
3,19,541.1902,-113.649,False
3,20,581.6837,-146.4243,False
3,21,596.9087,-162.5805,True
3,21,596.2099,-155.9622,True
3,21,579.1858,-102.0687,False
3,22,573.9163,-58.50984,False
3,23,571.0134,9.410438,False
3,24,570.6731,19.4688,False
3,25,570.0948,40.36435,False
3,26,569.2714,64.10557,False
3,27,568.3307,99.42629,False
3,28,566.6725,158.6187,False
3,29,565.4803,222.8898,False
3,30,564.9744,296.4186,False
3,31,617.2298,344.9312,True
3,31,582.8047,354.2624,True
3,31,616.298,294.7864,True
3,31,597.9188,294.8059,False
3,32,607.5084,307.0556,True
3,32,593.6889,276.6914,False
3,33,627.1473,317.5663,True
3,33,607.7715,285.5214,True
3,33,640.0731,293.2847,True
3,33,612.9969,311.0049,False
3,34,667.0006,351.8249,True
3,34,627.9332,354.3459,False
3,35,698.0705,355.2082,True
3,35,650.5123,370.1837,True
3,35,618.2741,347.4044,True
3,35,576.7674,302.7223,False
3,36,582.8423,373.7344,True
3,36,616.0238,348.0625,True
3,36,551.5503,382.8397,True
3,36,534.132,307.1412,False
3,37,487.4023,272.475,False
3,38,446.2015,221.5573,False
3,39,436.9064,208.935,False
3,40,404.4563,165.7431,False
3,41,352.1416,95.60706,False
3,42,316.485,47.64687,False
3,43,304.9827,31.9723,False
3,44,254.9233,-36.19263,False
3,45,241.9235,-54.12491,False
3,46,219.5968,-84.43989,False
3,47,184.1411,-132.4896,False
3,48,141.8347,-188.4543,False
3,49,110.5774,-230.116,False
3,50,82.6139,-267.9727,False
3,51,64.24905,-292.7979,False
3,52,-3.195417,-305.2209,False
3,53,-15.8369,-306.3315,False
3,54,-70.40336,-310.874,False
3,55,-116.9452,-314.5821,False
3,56,-198.7645,-320.8146,False
3,57,-253.0594,-324.9156,False
3,58,-318.769,-329.7334,False
3,59,-339.3693,-331.4042,False
3,60,-351.5465,-332.421,False
3,61,-419.7621,-338.1711,False
3,62,-440.8255,-340.1602,True
3,62,-483.2728,-361.0124,True
3,62,-500.3477,-324.0766,False
3,63,-537.6577,-354.6374,True
3,63,-517.7231,-328.5225,False
3,64,-532.3018,-339.6477,False
3,65,-549.9362,-356.3368,True
3,65,-493.5219,-353.7631,True
3,65,-562.8073,-277.8156,False
3,66,-581.9394,-339.1784,True
3,66,-571.5779,-316.8953,False
3,67,-542.1158,-367.4073,True
3,67,-580.0593,-377.1557,True
3,67,-618.088,-385.4137,True
3,67,-598.249,-340.6716,True
3,67,-502.225,-266.4011,False
3,68,-487.7465,-270.8852,False
3,69,-469.7432,-283.3352,False
3,70,-458.1207,-291.3716,False
3,71,-442.2046,-302.5077,False
3,72,-430.3353,-303.2313,False
3,73,-378.6127,-310.9437,False
3,74,-363.1267,-308.7949,False
3,75,-353.4615,-288.6451,False
3,76,-346.2482,-267.3371,False
3,77,-340.7189,-250.891,False
3,78,-335.3644,-235.2031,False
3,79,-328.659,-215.6935,False
3,80,-299.1011,-208.4584,False
3,81,-294.2908,-196.466,False
3,82,-281.8987,-189.0803,False
3,83,-260.1229,-176.8067,False
3,84,-215.8706,-144.245,False
3,85,-160.3869,-104.3204,False
3,86,-110.0126,-69.05695,False
3,87,-100.9542,-62.76456,False
3,88,-66.22997,-16.38976,False
3,89,-53.26148,2.656853,False
3,90,-18.53301,54.70505,False
3,91,0.4478753,83.30714,False
3,92,12.81432,102.2445,False
3,93,48.93933,158.4982,False
3,94,82.39382,211.9862,False
3,95,129.1265,254.1559,False
3,96,185.8974,301.566,False
3,97,232.3032,340.0217,False
3,98,272.5695,372.1864,False
3,99,313.7471,405.1342,False
3,100,333.4172,420.8751,False
3,101,376.8634,454.8921,True
3,101,381.8125,464.0719,False
3,102,420.1964,518.4899,True
3,102,382.8102,523.0756,False
3,103,382.298,573.4062,False
3,104,381.6554,639.685,True
3,104,386.3073,589.5154,False
3,105,427.6414,606.4864,False
3,106,441.7874,621.1378,True
3,106,482.8386,634.1823,True
3,106,487.215,579.9199,False
3,107,495.0693,608.4272,False
3,108,526.7383,694.2606,True
3,108,487.6473,731.3263,True
3,108,506.6411,728.6984,True
3,108,491.8147,722.9023,True
3,108,570.7618,711.4104,True
3,109,534.4938,622.0013,True
3,109,552.9258,589.0866,True
3,109,484.9438,588.0222,False
3,110,487.4705,606.8589,True
3,110,428.054,553.5748,False
3,111,364.689,528.7219,False
3,112,342.4928,468.6188,False
3,113,336.9066,410.4211,False
3,114,335.2433,382.6576,False
3,115,334.0345,359.9744,False
3,116,330.8631,299.8094,False
3,117,327.5754,241.4087,False
3,118,322.834,150.4114,False
3,119,320.2407,99.21645,False
3,120,318.1031,44.61993,False
3,121,315.455,-24.13025,False
3,122,314.3765,-48.29111,False
3,123,313.5786,-65.35993,False
3,124,310.7226,-118.5356,False
3,125,308.6425,-154.6706,False
3,126,305.377,-214.4329,False
3,127,301.8315,-280.7207,False
3,128,298.4328,-338.4259,False
3,129,295.0817,-394.1646,False
4,0,258.0211,-31.41854,False
4,1,206.0236,-50.05223,False
4,2,187.9823,-59.24552,False
4,3,164.6975,-69.2366,False
4,4,115.5608,-103.3406,False
4,5,70.1277,-136.4361,False
4,6,52.0835,-149.2227,False
4,7,29.82326,-164.8286,False
4,8,-13.80204,-195.1854,False
4,9,-24.09997,-202.4428,False
4,10,-40.42777,-213.9669,False
4,11,-70.88486,-235.0951,False
4,12,-106.0234,-259.6748,False
4,13,-123.9236,-279.6365,False
4,14,-153.8206,-319.7446,False
4,15,-162.2735,-331.1098,False
4,16,-178.7004,-353.2862,False
4,17,-226.941,-418.2191,False
4,18,-267.8438,-473.2806,False
4,19,-327.9232,-517.9993,False
4,20,-386.5901,-561.7482,False
4,21,-400.4154,-572.1609,True
4,21,-425.1749,-612.4692,True
4,21,-425.9526,-589.2613,False
4,22,-441.0313,-589.8958,True
4,22,-400.8009,-569.6083,True
4,22,-384.3184,-563.7383,True
4,22,-394.2861,-513.1863,False
4,23,-431.8904,-515.414,False
4,24,-471.3593,-544.23,True
4,24,-422.6008,-493.271,False
4,25,-434.7092,-489.6493,True
4,25,-417.2571,-519.7385,False
4,26,-457.2014,-525.9216,False
4,27,-504.1022,-556.7095,True
4,27,-498.3572,-513.1254,False
4,28,-510.2522,-519.9562,True
4,28,-512.6872,-461.6487,False
4,29,-528.6919,-517.949,True
4,29,-531.8967,-451.8872,False
4,30,-515.7664,-393.4999,False
4,31,-469.3064,-327.3825,False
4,32,-440.2861,-354.0033,False
4,33,-379.2594,-378.9646,False
4,34,-361.0254,-382.4878,False
4,35,-329.8398,-431.4874,False
4,36,-313.1287,-423.6186,False
4,37,-293.7097,-418.2851,False
4,38,-215.811,-396.0533,False
4,39,-190.9165,-388.8489,False
4,40,-171.1223,-383.2113,False
4,41,-154.1977,-378.6223,False
4,42,-115.6521,-368.2784,False
4,43,-93.94623,-362.611,False
4,44,-72.55917,-356.9761,False
4,45,-51.16745,-351.2659,False
4,46,22.24968,-332.6154,False
4,47,88.81734,-315.8454,False
4,48,115.0541,-309.0612,False
4,49,130.7232,-304.8718,False
4,50,157.7523,-297.6516,False
4,51,180.4506,-291.7184,False
4,52,197.0036,-287.5589,False
4,53,203.41,-236.0471,False
4,54,202.7897,-207.3236,False
4,55,201.5029,-137.8678,False
4,56,201.3647,-122.397,False
4,57,201.3791,-105.1269,False
4,58,200.9818,-51.33368,False
4,59,200.2108,24.79075,False
4,60,199.3452,77.97624,False
4,61,198.5055,139.7765,False
4,62,197.7596,206.6549,False
4,63,197.5615,246.8609,False
4,64,197.5027,267.4846,False
4,65,197.115,307.4001,False
4,66,230.5683,350.1474,False
4,67,237.6222,358.3403,False
4,68,276.4686,403.6812,False
4,69,312.2643,445.8853,False
4,70,381.3499,493.3286,True
4,70,372.5664,492.8187,False
4,71,436.1655,533.1788,True
4,71,386.7268,508.8278,True
4,71,315.9793,499.69,False
4,72,324.4919,552.1368,False
4,73,334.7363,577.1661,True
4,73,355.2252,564.1429,True
4,73,348.9462,568.4678,True
4,73,303.6258,572.1479,False
4,74,355.8305,581.1434,True
4,74,312.9625,603.5624,True
4,74,266.1159,595.3552,False
4,75,318.8102,625.8745,True
4,75,281.5849,607.586,True
4,75,299.2046,658.973,True
4,75,292.2581,657.2505,True
4,75,297.1616,626.2202,True
4,76,392.1751,573.0701,True
4,76,296.2557,516.126,False
4,77,270.8854,492.5984,False
4,78,262.3,479.6709,False
4,79,214.6067,407.9471,False
4,80,183.6478,360.0965,False
4,81,194.4193,327.6642,False
4,82,200.3028,306.5641,False
4,83,168.1679,245.7589,False
4,84,144.2263,199.4497,False
4,85,118.5752,150.0656,False
4,86,110.1989,133.6513,False
4,87,102.2508,118.229,False
4,88,90.89687,95.44164,False
4,89,80.41953,73.94413,False
4,90,75.10645,63.42809,False
4,91,60.53825,34.6881,False
4,92,36.20494,-13.10446,False
4,93,-1.387026,-87.9086,False
4,94,-17.2145,-119.4827,False
4,95,-45.40045,-175.9126,False
4,96,-82.23723,-248.3835,False
4,97,-92.96655,-258.759,False
4,98,-151.0815,-316.9348,False
4,99,-220.5471,-345.93,False
4,100,-243.612,-354.1392,False
4,101,-259.5609,-359.7546,False
4,102,-285.1133,-368.5854,False
4,103,-302.9414,-374.6438,False
4,104,-315.1426,-378.7906,False
4,105,-335.8673,-385.873,False
4,106,-347.3132,-389.7242,False
4,107,-419.8875,-413.3169,False
4,108,-491.8284,-436.1718,True
4,108,-495.8725,-388.3187,False
4,109,-547.2837,-405.6171,True
4,109,-534.9276,-410.488,True
4,109,-543.6055,-403.0338,True
4,109,-547.189,-401.2491,True
4,109,-518.5537,-357.8961,False
4,110,-534.6519,-404.2643,True
4,110,-518.4196,-354.3128,False
4,111,-530.5875,-369.7512,False
4,112,-536.8311,-386.4774,False
4,113,-520.0683,-446.4024,True
4,113,-551.72,-414.7536,True
4,113,-543.0123,-423.9098,True
4,113,-578.8388,-356.2181,False
4,114,-580.4628,-337.3083,False
4,115,-565.1223,-280.8629,False
4,116,-511.0688,-199.955,False
4,117,-495.6454,-177.2379,False
4,118,-487.0095,-164.6342,False
4,119,-461.9221,-127.7115,False
4,120,-409.5958,-81.46494,False
4,121,-364.4688,-44.62012,False
4,122,-307.4426,2.022853,False
4,123,-280.1156,24.31005,False
4,124,-266.7747,35.0383,False
4,125,-256.4268,43.12242,False
4,126,-234.8511,59.58183,False
4,127,-216.3237,73.30128,False
4,128,-170.0931,106.5329,False
4,129,-121.4525,123.3775,False
4,130,-69.18085,141.5279,False
4,131,-15.23494,160.8622,False
4,132,34.88451,179.4519,False
4,133,83.87674,198.3402,False
4,134,143.5191,222.1714,False
4,135,203.1249,246.14,False
4,136,252.8706,266.9622,False
4,137,314.7326,293.23,False
4,138,374.4128,319.0078,False
4,139,422.4158,340.2076,False
4,140,471.8959,362.2503,True
4,140,460.4091,403.0858,False
4,141,473.4762,471.269,True
4,141,517.2015,472.1731,False
4,142,524.1613,482.1154,True
4,142,567.1479,503.7976,True
4,142,527.502,459.4789,False
4,143,576.541,484.8952,True
4,143,547.8567,407.5382,False
4,144,518.6193,358.7413,False
4,145,496.918,324.3905,False
4,146,474.2483,287.7639,False
4,147,461.0907,265.9687,False
4,148,451.7607,250.4881,False
4,149,439.5086,229.9477,False
4,150,427.5723,209.7082,False
4,151,400.6834,162.4773,False
4,152,372.0937,112.0721,False
4,153,330.4667,36.58764,False
4,154,301.6941,-17.36016,False
4,155,287.599,-44.55556,False
4,156,254.6059,-108.9886,False
4,157,224.8391,-169.3493,False
4,158,180.8649,-263.0942,False
4,159,148.8887,-333.5537,False
4,160,119.0062,-399.5279,False
4,161,82.54604,-440.1929,False
4,162,50.81774,-446.1556,False
4,163,-1.655115,-454.9347,False
4,164,-53.78321,-463.8227,False
4,165,-116.0544,-474.3434,False
4,166,-157.4284,-480.9184,False
4,167,-216.4436,-489.7277,False
4,168,-272.6174,-498.1422,False
4,169,-346.8325,-510.2186,False
4,170,-363.1647,-512.8619,False
4,171,-380.078,-515.7667,False
4,172,-415.6005,-522.4617,False
4,173,-491.9779,-537.1105,False
4,174,-562.824,-550.5491,True
4,174,-489.4886,-542.0093,True
4,174,-488.8899,-549.5016,False
4,175,-488.441,-561.9651,False
4,176,-534.2164,-547.4105,True
4,176,-554.1072,-576.0489,True
4,176,-519.116,-603.931,True
4,176,-485.9236,-589.097,True
4,176,-462.0779,-558.2501,False
4,177,-394.5913,-549.3253,False
4,178,-382.9699,-546.754,False
4,179,-344.3536,-538.0845,False
4,180,-279.6926,-523.2477,False
4,181,-254.7609,-517.4819,False
4,182,-192.5556,-503.7203,False
4,183,-177.3216,-500.4071,False
4,184,-112.9829,-485.5903,False
4,185,-67.56307,-475.1172,False
4,186,-47.72353,-470.5176,False
4,187,-35.74665,-467.775,False
4,188,23.73197,-453.969,False
4,189,102.1735,-435.7652,False
4,190,118.6878,-431.7914,False
4,191,179.2828,-416.4124,False
4,192,207.7228,-409.0865,False
4,193,231.8208,-402.9424,False
4,194,295.6328,-386.1301,False
5,0,14.48664,241.6432,False
5,1,13.69517,196.7229,False
5,2,18.09452,136.0555,False
5,3,20.95205,94.23042,False
5,4,25.38377,39.00132,False
5,5,-17.6318,38.33787,False
5,6,-38.59369,35.69893,False
5,7,-56.35438,33.60025,False
5,8,-72.72228,24.02606,False
5,9,-104.2344,-7.374698,False
5,10,-158.5905,-59.4682,False
5,11,-198.4106,-97.32617,False
5,12,-245.9758,-142.5304,False
5,13,-291.1008,-184.2394,False
5,14,-342.9913,-230.0166,False
5,15,-389.9451,-271.3394,False
5,16,-421.5223,-297.9606,False
5,17,-470.5216,-338.8766,False
5,18,-517.4913,-376.9926,True
5,18,-479.682,-389.556,True
5,18,-466.0686,-394.6753,True
5,18,-501.9021,-318.6311,False
5,19,-529.5322,-357.2288,False
5,20,-537.8611,-419.1923,True
5,20,-569.9821,-367.8219,True
5,20,-486.9041,-371.7688,False
5,21,-448.572,-418.3313,False
5,22,-412.5762,-462.9843,False
5,23,-380.5814,-503.5038,False
5,24,-338.9019,-557.7488,False
5,25,-328.1663,-571.8119,False
5,26,-288.4104,-622.7225,True
5,26,-259.1921,-611.1549,False
5,27,-211.9841,-604.6855,False
5,28,-129.3108,-592.3605,False
5,29,-78.26027,-584.7872,False
5,30,-26.76821,-577.5706,False
5,31,37.40683,-569.0402,False
5,32,93.23285,-561.7563,False
5,33,158.1444,-553.7535,False
5,34,220.2659,-546.9174,False
6,0,-191.4656,-170.7608,False
6,1,-227.4285,-204.4018,False
6,2,-234.1865,-219.4104,False
6,3,-221.9406,-238.3247,False
6,4,-210.9044,-251.7448,False
6,5,-204.6936,-265.3788,False
6,6,-202.216,-282.4771,False
6,7,-197.8741,-345.1222,False
6,8,-251.9902,-337.1432,False
6,9,-337.2168,-330.6609,False
6,10,-392.9081,-326.3719,False
6,11,-412.1642,-324.9183,False
6,12,-478.9779,-320.0837,False
6,13,-497.7813,-323.8573,False
6,14,-561.9906,-339.8624,False
6,15,-589.8008,-379.1068,True
6,15,-565.3215,-322.5349,False
6,16,-569.6327,-369.7657,True
6,16,-572.4272,-354.3548,False
6,17,-565.1885,-362.6429,True
6,17,-584.1882,-363.9839,False
6,18,-589.8109,-376.3389,True
6,18,-594.9925,-385.1464,True
6,18,-590.4368,-383.0437,False
6,19,-591.1516,-401.982,True
6,19,-617.4493,-400.5417,True
6,19,-621.4833,-390.5867,True
6,19,-616.8126,-402.0521,True
6,19,-605.7983,-393.3024,False
6,20,-593.6835,-405.0631,True
6,20,-584.6824,-391.2,True
6,20,-639.1808,-417.7267,False
6,21,-636.9036,-427.5034,True
6,21,-686.6361,-423.3636,True
6,21,-709.4464,-473.2596,True
6,21,-739.1223,-418.6782,True
6,21,-673.5871,-434.5188,True
6,22,-641.0511,-272.1661,True
6,22,-605.7667,-345.1616,True
6,22,-638.0991,-321.623,True
6,22,-638.9109,-318.3394,True
6,22,-633.7354,-323.7936,True
6,23,-586.0636,-238.5732,False
6,24,-534.9987,-250.9257,False
6,25,-513.2842,-194.7873,False
6,26,-463.8528,-177.8867,False
6,27,-389.5464,-138.2837,False
6,28,-387.2386,-126.9815,False
6,29,-345.0441,-47.81462,False
6,30,-316.642,1.877017,False
6,31,-287.713,53.5565,False
6,32,-264.8239,94.5527,False
6,33,-251.7184,118.2964,False
6,34,-220.4232,174.8708,False
6,35,-151.5579,230.9618,False
6,36,-103.4432,269.144,False
6,37,-75.40158,290.9715,False
6,38,-28.85807,326.4696,False
6,39,7.992199,353.6089,False
6,40,76.43826,403.4559,False
6,41,96.38186,417.8932,False
6,42,139.1874,449.4167,False
6,43,189.542,485.965,False
6,44,252.4406,499.4013,False
6,45,305.8318,507.1027,False
6,46,372.6838,517.4855,True
6,46,381.5008,482.9957,False
6,47,397.4785,463.4671,False
6,48,436.1027,415.6123,False
6,49,493.1784,343.7585,False
6,50,551.1295,347.1212,False
6,51,602.9816,402.7223,True
6,51,603.0768,364.5339,True
6,51,560.6113,331.2772,False
6,52,590.9453,381.5711,True
6,52,636.9937,316.5942,True
6,52,570.0399,273.0813,False
6,53,533.9124,240.9831,False
6,54,538.3479,190.4346,False
6,55,507.0233,148.6247,False
6,56,452.9009,91.38187,False
6,57,395.919,29.97652,False
6,58,352.8307,-16.47049,False
6,59,294.6653,-79.61607,False
6,60,262.8532,-114.25,False
6,61,222.613,-157.9418,False
6,62,173.0617,-211.9999,False
6,63,144.3745,-243.8232,False
6,64,91.80817,-301.9636,False
6,65,79.84561,-315.1983,False
6,66,64.07944,-326.4633,False
6,67,23.90134,-371.7763,False
6,68,9.56541,-383.5487,False
6,69,-7.633029,-388.1657,False
6,70,-74.0023,-403.0531,False
6,71,-90.30972,-406.6855,False
6,72,-121.2893,-413.6086,False
6,73,-139.8799,-417.7745,False
6,74,-158.507,-421.8864,False
6,75,-187.2702,-428.3274,False
6,76,-240.0491,-439.8672,False
6,77,-267.6,-446.1588,False
6,78,-288.2105,-450.9933,False
6,79,-316.4148,-457.5364,False
6,80,-334.7436,-461.8943,False
6,81,-353.8276,-466.3774,True
6,81,-358.6563,-472.6335,True
6,81,-353.4431,-457.4924,False
6,82,-372.2525,-466.6007,True
6,82,-370.5471,-469.596,True
6,82,-398.9898,-475.8723,True
6,82,-438.2862,-477.7017,True
6,82,-421.2107,-426.204,False
6,83,-433.1409,-436.7997,True
6,83,-418.6016,-413.2628,True
6,83,-421.3492,-365.4653,False
6,84,-424.6329,-383.5285,False
6,85,-419.1059,-412.1078,True
6,85,-422.3883,-374.3749,False
6,86,-389.7151,-416.3694,False
6,87,-339.0056,-482.7419,False
6,88,-328.2891,-496.7474,False
6,89,-281.1274,-557.0246,False
6,90,-259.2929,-529.9334,False
6,91,-193.1175,-514.0173,False
6,92,-173.5619,-510.9348,False
6,93,-103.5461,-499.0731,False
6,94,-80.36732,-495.2527,False
6,95,-59.57058,-492.0107,False
6,96,-35.65592,-488.6181,False
6,97,-15.91932,-485.8528,False
6,98,37.0275,-478.8983,False
6,99,83.33836,-473.0285,False
6,100,99.70443,-470.9103,False
6,101,127.8058,-467.1399,False
6,102,186.9379,-459.1424,False
6,103,236.9867,-452.1847,False
7,0,68.35941,117.8361,False
7,1,93.11617,83.2606,False
7,2,136.9693,26.33329,False
7,3,196.69,15.94377,False
7,4,200.7118,7.31343,False
7,5,208.8962,-7.297638,False
7,6,221.9339,-29.82301,False
7,7,237.9548,-33.59824,False
7,8,265.9345,9.790826,False
7,9,276.5972,28.66393,False
7,10,299.8093,72.75546,False
7,11,324.4324,119.6252,False
7,12,353.8051,176.1045,False
7,13,365.2085,198.0842,False
7,14,392.4895,247.7617,False
7,15,423.6594,304.6653,False
7,16,449.7111,353.4015,False
7,17,486.6715,422.8397,True
7,17,520.1526,448.7759,True
7,17,466.5966,443.1089,False
7,18,466.3177,510.8701,True
7,18,444.8047,501.0233,False
7,19,459.5424,533.4548,True
7,19,422.9751,487.0289,False
7,20,417.6011,504.0891,False
7,21,461.1142,521.7337,True
7,21,418.3066,500.414,True
7,21,384.1057,519.4219,True
7,21,355.3837,540.601,False
7,22,351.7538,560.0595,False
7,23,363.6749,567.3827,True
7,23,307.6334,613.0258,True
7,23,319.1185,631.4572,True
7,23,277.4968,590.8051,False
7,24,277.3255,546.2466,False
7,25,332.7116,499.7587,False
7,26,327.7607,441.3263,False
7,27,324.2053,403.5612,False
7,28,321.4756,375.1505,False
7,29,319.3187,354.7509,False
7,30,316.0531,325.4417,False
7,31,313.9732,308.8792,False
7,32,305.1644,236.8925,False
7,33,298.3554,182.7941,False
7,34,294.8568,152.5143,False
7,35,292.0826,130.5085,False
7,36,290.0647,114.3623,False
7,37,286.9002,88.24961,False
7,38,279.367,29.56411,False
7,39,274.3445,-6.816095,False
7,40,269.8698,-39.92137,False
7,41,267.7259,-55.19561,False
7,42,260.808,-105.2725,False
7,43,248.3612,-196.1773,False
7,44,245.4924,-217.3415,False
7,45,234.2211,-292.158,False
7,46,225.1206,-286.8145,False
7,47,161.2778,-279.0331,False
7,48,100.1777,-271.5038,False
7,49,78.33326,-268.8159,False
7,50,52.03316,-265.4936,False
7,51,33.25769,-263.0354,False
7,52,11.41053,-260.103,False
7,53,-69.83582,-248.4832,False
7,54,-124.2102,-239.9327,False
7,55,-155.8502,-234.4844,False
7,56,-218.8567,-224.0668,False
7,57,-295.0225,-230.3939,False
7,58,-330.5242,-234.7621,False
7,59,-363.0349,-238.9793,False
7,60,-451.9153,-250.4177,False
7,61,-518.9397,-258.2149,False
7,62,-544.8182,-284.2829,False
7,63,-579.0771,-323.9435,True
7,63,-536.2258,-338.6577,True
