episode,step,x,z,evaded
4,17,673.77,319.6359,True
4,17,666.1465,287.8766,True
4,17,594.58,277.8783,False
4,18,621.0333,262.5938,False
4,19,653.1874,281.3702,False
4,20,658.3188,331.6206,True
4,20,694.2805,334.0775,True
4,20,695.3843,302.2805,True
4,20,693.6601,263.989,True
4,20,613.0024,328.8034,False
4,21,637.4453,344.9595,False
4,22,653.0717,400.1371,True
4,22,688.079,399.9886,True
4,22,701.2786,337.5405,True
4,22,708.969,379.0554,True
4,22,614.9941,398.3043,True
4,23,608.901,240.1395,False
4,24,602.8657,205.5516,False
4,25,566.1678,142.7061,False
4,26,540.6848,99.34119,False
4,27,507.6719,43.27418,False
4,28,484.943,3.804548,False
4,29,462.3363,-35.30136,False
4,30,426.9285,-96.62325,False
4,31,407.3655,-130.633,False
4,32,369.9071,-195.7907,False
4,33,348.4219,-233.0809,False
4,34,314.7651,-291.5845,False
4,35,290.7999,-333.4292,False
4,36,268.3203,-372.5982,False
4,37,232.2508,-435.6857,False
4,38,208.746,-476.7301,False
4,39,183.2098,-521.4952,False
4,40,149.2953,-580.9535,False
4,41,97.88144,-595.1794,False
4,42,53.19288,-607.2998,False
4,43,4.602356,-620.7531,False
4,44,-70.19298,-642.0347,False
4,45,-117.8796,-655.6227,False
4,46,-168.35,-670.2737,False
4,47,-243.1545,-691.7155,False
4,48,-290.1835,-704.968,True
4,48,-282.4792,-734.0455,True
4,48,-243.9772,-746.8929,True
4,48,-302.1971,-658.6804,False
4,49,-352.4249,-673.4324,False
4,50,-395.9216,-687.0693,True
4,50,-371.0199,-718.6601,True
4,50,-325.5039,-719.666,True
4,50,-391.4133,-658.2543,True
4,50,-353.8128,-631.8587,False
4,51,-401.9854,-648.4805,True
4,51,-386.2809,-619.4669,False
4,52,-442.6096,-626.8828,True
4,52,-408.7136,-643.9401,False
4,53,-434.5697,-712.0506,True
4,53,-444.3486,-669.7326,True
4,53,-429.3153,-635.3013,True
4,53,-387.5549,-678.7693,True
4,53,-370.4569,-645.9899,False
4,54,-341.8654,-687.7706,True
4,54,-371.6662,-690.2936,True
4,54,-315.3555,-641.1821,False
4,55,-246.1729,-629.2359,False
4,56,-195.4491,-619.6627,False
4,57,-150.0935,-580.17,False
4,58,-116.4371,-543.6821,False
4,59,-65.05164,-489.3701,False
4,60,-28.5688,-452.1808,False
4,61,-1.315358,-424.6057,False
4,62,52.40601,-370.1476,False
4,63,87.0816,-335.3009,False
4,64,117.3593,-304.7727,False
4,65,168.5572,-288.1316,False
4,66,236.9846,-285.1189,False
4,67,286.5298,-282.4262,False
4,68,327.4959,-280.261,False
4,69,408.7704,-275.658,False
4,70,454.9712,-272.4049,False
4,71,525.9207,-266.6908,False
4,72,562.6132,-226.8731,False
4,73,596.1069,-187.6831,False
4,74,626.9149,-151.5897,False
4,75,676.2509,-93.78756,True
4,75,675.7618,-134.8169,True
4,75,629.7637,-106.6103,False
4,76,645.6993,-18.0479,False
4,77,655.4724,37.2103,False
4,78,666.1956,99.95509,False
4,79,670.3964,124.9885,False
4,80,681.5211,190.5337,False
4,81,691.491,249.5168,False
4,82,701.4426,305.3898,False
4,83,707.4604,312.6891,True
4,83,696.2072,306.9403,True
4,83,699.2888,319.3185,True
4,83,701.2667,304.8318,True
4,83,677.0487,329.4895,True
4,84,620.545,311.0301,False
4,85,636.015,317.1013,False
4,86,649.5131,326.5422,False
4,87,662.8619,343.5519,False
4,88,676.2701,366.8787,True
4,88,664.4921,352.9881,False
4,89,670.4264,374.347,True
4,89,667.9402,374.9519,False
4,90,672.334,396.8979,True
4,90,671.0432,405.0959,False
4,91,675.2364,420.178,True
4,91,675.7709,429.6855,True
4,91,682.9883,434.4349,True
4,91,679.3513,443.5761,True
4,91,675.1213,431.2254,True
4,92,677.6667,385.7837,True
4,92,673.9453,386.3187,False
4,93,682.7819,404.123,True
4,93,682.7949,394.7308,True
4,93,678.9897,405.3872,True
4,93,676.0247,403.2678,True
4,93,670.122,409.0865,True
4,94,689.6625,382.084,True
4,94,686.2791,372.6662,True
4,94,682.4525,379.3864,True
4,94,682.6182,386.2012,True
4,94,675.0162,374.8334,False
4,95,678.5202,397.8265,True
4,95,674.5561,398.9578,False
4,96,677.8993,416.3245,True
4,96,677.3412,427.2568,True
4,96,670.6069,417.1153,True
4,96,677.4789,417.672,True
4,96,666.0454,416.9899,True
4,97,665.3458,362.2571,False
4,98,681.9734,380.8661,True
4,98,674.485,378.3242,True
4,98,654.2404,372.9112,True
4,98,663.9786,372.5948,False
4,99,673.3228,379.0883,False
4,100,687.2711,382.085,True
4,100,707.4651,381.2252,True
4,100,705.1446,386.1569,True
4,100,708.2687,393.1175,True
4,100,704.1674,396.2342,True
4,101,673.5195,354.386,True
4,101,646.7526,356.8591,False
4,102,674.504,359.9969,True
4,102,664.4184,364.7029,False
4,103,684.0803,363.0164,True
4,103,682.3881,356.3043,True
4,103,687.6497,361.9183,True
4,103,691.0682,366.2669,True
4,103,714.395,395.275,True
4,104,665.3968,390.0869,False
4,105,667.3621,376.6986,False
4,106,663.6345,359.6954,False
4,107,653.3906,335.2787,False
4,108,642.794,309.837,False
4,109,638.2469,299.2013,False
4,110,626.4464,271.5468,False
4,111,618.8958,254.2566,False
4,112,608.5378,230.6603,False
4,113,603.2108,218.5915,False
4,114,591.9641,193.2659,False
4,115,580.9326,169.1336,False
4,116,571.2243,148.4874,False
4,117,567.3724,140.4218,False
4,118,556.1609,116.8808,False
4,119,544.4781,92.2045,False
4,120,532.3893,66.87275,False
4,121,527.5261,56.9184,False
4,122,518.2721,37.74631,False
4,123,505.5323,11.61275,False
4,124,497.6585,-4.456988,False
4,125,491.8591,-16.4067,False
4,126,480.025,-41.31413,False
4,127,466.6821,-70.23192,False
4,128,456.1984,-92.7463,False
4,129,452.4427,-100.753,False
4,130,443.0513,-120.7778,False
4,131,433.8041,-140.2318,False
4,132,421.9394,-164.9143,False
4,133,417.8391,-173.5277,False
4,134,407.1669,-196.1577,False
4,135,396.8967,-217.7748,False
4,136,387.5136,-237.8025,False
4,137,374.7678,-264.2431,False
4,138,350.4214,-313.7547,False
4,139,321.3666,-375.146,False
4,140,291.8443,-438.6579,False
4,141,268.0529,-490.8857,False
4,142,223.8101,-511.9109,False
4,143,174.4784,-496.7346,False
4,144,121.7813,-506.5466,False
4,145,83.62664,-514.5195,False
4,146,11.96564,-530.2411,False
4,147,-34.83021,-540.6417,False
4,148,-106.4749,-556.5558,False
4,149,-154.7686,-567.1695,False
4,150,-225.3789,-582.623,False
4,151,-270.0298,-592.3284,False
4,152,-339.0936,-607.2833,False
4,153,-385.3512,-617.17,True
4,153,-374.1666,-652.643,False
4,154,-398.5417,-688.5571,True
4,154,-418.5015,-660.0252,True
4,154,-369.0404,-699.9094,True
4,154,-407.0474,-610.5161,True
4,154,-329.0278,-660.3336,True
4,155,-336.8797,-569.8328,True
4,155,-345.5662,-534.9328,True
4,155,-303.1812,-565.7415,False
4,156,-342.4759,-580.8132,False
4,157,-408.4954,-588.0396,True
4,157,-385.3393,-613.2907,True
4,157,-353.1828,-619.1744,False
4,158,-389.7776,-633.6097,False
4,159,-463.4627,-644.4619,False
4,160,-458.176,-673.6158,True
4,160,-478.5009,-662.3743,True
4,160,-499.3915,-645.7231,True
4,160,-508.8892,-615.2522,True
4,160,-464.286,-593.1829,False
4,161,-492.1806,-596.1057,True
4,161,-486.4777,-576.3202,False
4,162,-520.0865,-596.3605,False
4,163,-493.621,-629.2069,False
4,164,-507.853,-669.2803,True
4,164,-482.359,-673.5332,True
4,164,-438.1877,-632.6853,False
4,165,-432.5049,-680.0717,True
4,165,-398.1713,-628.0668,False
4,166,-322.8956,-632.4012,False
4,167,-284.7532,-597.8417,False
4,168,-250.2058,-567.456,False
4,169,-195.3913,-519.0001,False
4,170,-156.9989,-486.3406,False
4,171,-99.03568,-439.0675,False
4,172,-66.96703,-413.69,False
4,173,-10.86572,-370.8673,False
4,174,26.21669,-343.8995,False
4,175,86.27557,-300.4622,False
4,176,122.798,-274.1051,False
4,177,184.0427,-230.7422,False
4,178,220.3791,-204.9113,False
4,179,281.7931,-161.408,False
4,180,319.4766,-135.6121,False
4,181,377.8062,-95.84834,False
4,182,421.0671,-66.55303,False
4,183,459.6708,-40.53399,False
4,184,518.8349,-1.3895,False
4,185,561.3764,26.19734,False
4,186,619.9355,63.52362,False
4,187,639.2606,116.7869,False
4,188,657.4486,164.157,False
4,189,673.285,205.2109,False
4,190,699.6235,273.7053,True
4,190,663.8339,251.9841,False
4,191,663.4362,310.0972,False
4,192,680.7498,381.8787,False
4,193,727.7173,407.179,True
4,193,696.0732,421.3331,True
4,193,660.8218,427.227,True
4,193,729.4678,366.675,True
4,193,625.048,392.6218,True
4,194,682.5448,279.6924,True
4,194,637.2012,285.7,False
4,195,648.8831,316.4554,False
4,196,657.3348,338.8319,False
4,197,663.7686,355.6203,False
4,198,672.7205,378.8182,True
4,198,674.6165,374.534,True
4,198,670.9639,387.89,False
4,199,677.5699,409.0923,True
4,199,671.8413,399.6044,True
4,199,683.3118,404.3483,True
4,199,675.4593,408.6873,True
4,199,671.3785,410.7471,True
4,200,659.3243,352.3066,True
4,200,651.9182,349.2543,False
4,201,670.7877,363.967,False
4,202,686.4086,366.1444,True
4,202,689.6169,359.5791,True
4,202,637.2615,381.2044,False
4,203,657.5942,384.8761,False
4,204,676.8066,382.5282,True
4,204,674.5809,376.2818,True
4,204,676.2848,383.7048,True
4,204,683.0759,388.5511,True
4,204,679.3683,391.9926,True
4,205,634.9354,380.3244,False
4,206,651.5864,386.5314,False
4,207,668.9916,386.4674,True
4,207,664.6142,397.3365,True
4,207,671.3101,396.6868,False
4,208,688.2542,397.3412,True
4,208,680.1021,410.2228,True
4,208,687.729,409.6494,True
4,208,681.3641,401.5907,True
4,208,678.7867,406.0257,True
4,209,634.4608,380.0495,False
4,210,640.3314,394.8224,True
4,210,636.435,398.1675,False
4,211,644.601,416.0927,True
4,211,646.0142,428.2475,True
4,211,641.3057,427.2007,True
4,211,635.448,432.4163,True
4,211,655.1187,430.5537,False
4,212,668.3464,442.8357,True
4,212,669.2975,425.4673,True
4,212,668.0228,427.893,True
4,212,651.5381,433.3605,True
4,212,661.6809,434.4912,False
4,213,677.2327,447.5618,True
4,213,682.7122,437.7415,True
4,213,680.9365,449.5974,True
4,213,693.8542,445.3026,True
4,213,685.6772,446.7531,True
4,214,631.9219,411.3089,False
4,215,649.4455,411.6391,False
4,216,673.6766,418.5824,True
4,216,658.0616,422.4364,True
4,216,666.9629,425.5969,True
4,216,662.06,414.2762,True
4,216,655.6879,425.4262,True
4,217,610.3711,386.6697,False
4,218,636.7178,386.4858,False
4,219,648.7112,378.2096,False
4,220,655.4705,360.924,False
4,221,651.1911,343.8707,False
4,222,645.1208,328.5948,False
4,223,637.0674,308.3013,False
4,224,629.1984,288.6556,False
4,225,622.1508,271.221,False
4,226,615.5344,254.7368,False
4,227,607.1376,234.1385,False
4,228,596.0116,206.4789,False
4,229,592.6507,198.2251,False
4,230,584.5087,178.1834,False
4,231,577.1841,160.6547,False
4,232,549.5972,96.88022,False
4,233,544.5504,85.13861,False
4,234,536.076,65.47791,False
4,235,525.8932,41.95558,False
4,236,516.6212,20.89549,False
4,237,509.2605,4.585812,False
4,238,497.6263,-20.62087,False
4,239,487.0115,-43.56936,False
4,240,463.3021,-94.10015,False
4,241,452.0851,-117.8001,False
4,242,440.9985,-141.1172,False
4,243,430.2271,-163.4212,False
4,244,419.4198,-185.5032,False
4,245,411.4532,-201.6431,False
4,246,403.5466,-217.7926,False
4,247,392.4869,-240.3946,False
4,248,381.1964,-263.1216,False
4,249,376.5598,-272.3356,False
4,250,364.9157,-296.1927,False
4,251,352.9188,-320.3254,False
4,252,344.3259,-337.2602,False
4,253,332.3591,-360.8413,False
4,254,322.5321,-380.2685,False
4,255,309.8066,-405.2627,False
4,256,301.0957,-421.6984,False
4,257,289.3055,-444.1646,False
4,258,279.8353,-462.2347,False
4,259,250.5824,-517.9512,False
4,260,234.4064,-529.3587,False
4,261,217.0276,-529.8321,False
4,262,196.5212,-529.7631,False
4,263,171.4483,-529.6121,False
4,264,148.4402,-529.3805,False
4,265,133.3075,-529.0348,False
4,266,104.38,-528.2496,False
4,267,78.30132,-527.4091,False
4,268,54.21185,-526.5803,False
4,269,37.53476,-525.9792,False
4,270,10.90983,-524.886,False
4,271,-57.31205,-522.5532,False
4,272,-121.3338,-519.8024,False
4,273,-133.7234,-519.4197,False
4,274,-158.5965,-518.7624,False
4,275,-186.5995,-518.0659,False
4,276,-208.6611,-517.5677,False
4,277,-236.8642,-516.9987,False
4,278,-253.1082,-519.4145,False
4,279,-272.7973,-526.3589,False
4,280,-299.0098,-539.7413,False
4,281,-313.0333,-547.0267,False
4,282,-330.5045,-556.2905,False
4,283,-347.1865,-569.3136,False
4,284,-366.0118,-589.6366,False
4,285,-381.0365,-605.7176,False
4,286,-394.4246,-619.9268,False
4,287,-407.9896,-634.4821,False
4,288,-420.7854,-648.1816,True
4,288,-420.3613,-654.1815,False
4,289,-432.7376,-681.1906,True
4,289,-435.1243,-676.7977,True
4,289,-432.0433,-685.5693,True
4,289,-437.0608,-667.4989,False
4,290,-447.3712,-676.5203,True
4,290,-454.2646,-682.8325,True
4,290,-467.2034,-685.7114,True
4,290,-466.0603,-682.6631,False
4,291,-487.5123,-696.0258,True
4,291,-485.9368,-683.1932,False
4,292,-504.0648,-692.401,True
4,292,-505.8459,-686.7391,True
4,292,-498.1334,-681.2337,False
4,293,-528.71,-684.4286,True
4,293,-526.1711,-689.693,True
4,293,-530.4658,-681.6541,True
4,293,-491.7358,-677.0174,False
4,294,-502.4066,-682.3177,True
4,294,-505.139,-677.9427,False
4,295,-526.2557,-680.3124,True
4,295,-519.1037,-682.4791,True
4,295,-536.9009,-681.6675,True
4,295,-532.9503,-672.0762,True
4,295,-526.4608,-679.6626,False
4,296,-544.4795,-681.491,True
4,296,-537.6306,-667.728,False
4,297,-551.1987,-656.5706,False
4,298,-570.4142,-638.8227,False
4,299,-581.179,-635.5217,True
4,299,-580.1947,-631.5684,True
4,299,-581.5781,-623.8832,True
4,299,-572.5704,-619.2281,False
4,300,-573.8916,-598.4764,True
4,300,-569.8713,-602.5294,False
4,301,-531.2366,-552.8437,False
4,302,-513.5266,-539.8488,False
4,303,-492.6128,-533.3402,False
4,304,-467.2172,-530.923,False
4,305,-442.3786,-528.5885,False
4,306,-417.1072,-526.342,False
4,307,-399.6519,-524.8462,False
4,308,-373.4299,-522.4294,False
4,309,-350.3073,-520.2491,False
4,310,-329.4022,-518.4969,False
4,311,-313.9769,-517.2097,False
4,312,-287.5693,-514.9771,False
4,313,-258.9034,-512.3166,False
4,314,-213.683,-507.3264,False
4,315,-197.8116,-505.5401,False
4,316,-172.6383,-502.67,False
4,317,-146.4594,-499.616,False
4,318,-119.9398,-496.3918,False
4,319,-101.0812,-493.8601,False
4,320,-71.68924,-489.6411,False
4,321,-50.26246,-486.659,False
4,322,-31.36186,-484.0384,False
4,323,-6.49589,-480.568,False
4,324,17.30753,-477.0885,False
4,325,42.56924,-473.3895,False
4,326,70.23655,-469.1434,False
4,327,85.61092,-466.8439,False
4,328,110.0171,-463.1675,False
4,329,137.7377,-459.018,False
4,330,154.0302,-456.5894,False
4,331,180.7581,-452.5875,False
4,332,206.6835,-448.5457,False
4,333,226.2225,-445.4512,False
4,334,248.9827,-441.8212,False
4,335,263.2954,-430.7875,False
4,336,271.0711,-415.4498,False
4,337,280.3956,-400.9078,False
4,338,294.6291,-374.2721,False
4,339,296.3955,-354.866,False
4,340,297.4612,-337.8435,False
4,341,299.099,-313.3589,False
4,342,301.1282,-285.2661,False
4,343,303.1953,-258.8674,False
4,344,304.6109,-241.9416,False
4,345,306.7432,-218.263,False
4,346,309.3679,-191.1241,False
4,347,311.1404,-172.3232,False
4,348,313.3332,-146.9136,False
4,349,315.8514,-117.887,False
4,350,317.88,-92.16875,False
4,351,320.5764,-61.70061,False
4,352,322.0442,-46.25289,False
4,353,324.2419,-22.58941,False
4,354,326.8144,5.659889,False
4,355,328.2966,21.40948,False
4,356,331.2615,50.4021,False
4,357,333.6947,74.06541,False
4,358,336.8512,102.9069,False
4,359,341.4472,121.4243,False
4,360,348.7155,144.0011,False
4,361,358.0418,172.1582,False
4,362,365.7933,181.3905,False
4,363,374.0474,191.4947,False
4,364,397.4891,213.5406,False
4,365,408.3798,222.2449,False
4,366,430.0178,239.5281,False
4,367,450.9913,256.7791,False
4,368,471.6327,273.9578,False
4,369,491.9059,290.7527,False
4,370,505.2289,301.5585,False
4,371,520.9721,314.4747,False
4,372,538.6245,327.1836,False
4,373,556.1444,340.1459,False
4,374,579.9838,357.8605,False
4,375,590.3545,368.6483,False
4,376,608.9559,387.6013,True
4,376,601.8846,384.9215,False
4,377,610.8534,404.5249,True
4,377,618.7804,399.9156,False
4,378,632.4904,409.7428,True
4,378,650.6273,410.3381,False
4,379,661.1353,422.4687,True
4,379,653.0942,419.3411,True
4,379,661.0002,413.3958,False
4,380,677.4431,422.8985,True
4,380,683.1016,421.1485,True
4,380,679.1205,433.4106,True
4,380,690.8027,427.2458,True
4,380,686.4113,434.8967,True
4,381,669.2079,387.6588,True
4,381,663.4167,388.3404,False
4,382,668.3126,406.5687,True
4,382,659.8808,407.7084,True
4,382,653.7517,409.9832,True
4,382,654.4018,402.8469,True
4,382,671.9926,407.0411,False
4,383,674.9796,420.9042,True
4,383,673.0494,426.5913,False
4,384,678.8345,449.3101,True
4,384,677.2087,457.0162,True
4,384,673.2391,452.4811,False
