episode,step,x,z,evaded
2,113,479.6394,-224.6008,False
2,114,552.5647,-217.1569,False
2,115,595.3285,-159.7802,True
2,115,608.6334,-209.787,True
2,115,598.1475,-257.8234,True
2,115,548.6536,-163.8785,False
2,116,543.6757,-69.76513,False
2,117,540.025,-0.74673,False
2,118,536.7063,61.99596,False
2,119,532.5026,141.4695,False
2,120,528.6306,214.6744,False
2,121,574.3558,266.9084,False
2,122,613.8624,313.0407,True
2,122,561.0224,334.5164,False
2,123,605.4274,379.5589,True
2,123,562.8641,400.9515,True
2,123,632.845,342.4052,True
2,123,511.6697,390.6429,False
2,124,556.6869,445.2053,True
2,124,502.9324,460.3395,True
2,124,447.3005,432.1471,False
2,125,483.2076,490.0146,True
2,125,427.2487,491.9419,False
2,126,460.9056,559.0696,True
2,126,414.8565,556.0116,False
2,127,450.5256,625.687,True
2,127,405.0174,636.3416,True
2,127,363.075,619.0988,True
2,127,472.8722,591.4761,True
2,127,357.1201,571.4346,False
2,128,332.3828,642.7461,True
2,128,296.4743,607.9929,True
2,128,277.2107,563.4796,False
2,129,255.8013,629.1318,True
2,129,225.0008,595.4236,False
2,130,224.2423,664.0963,True
2,130,177.7091,645.7783,True
2,130,270.158,646.0156,True
2,130,152.4358,613.1589,False
2,131,97.81142,563.7526,False
2,132,42.91445,515.1758,False
2,133,-11.98105,466.6017,False
2,134,-11.22247,397.1169,False
2,135,-11.29052,323.8114,False
2,136,-11.3508,258.8826,False
2,137,-11.41885,185.5846,False
2,138,-11.48496,114.3815,False
2,139,-11.55106,43.1829,False
2,140,-11.6094,-19.64715,False
2,141,-11.68134,-97.13633,False
2,142,-11.73189,-151.5855,False
2,143,-11.81162,-237.4594,False
2,144,-11.8719,-302.3852,False
2,145,-11.93607,-371.4961,False
2,146,-49.91102,-408.0167,False
2,147,-112.4067,-469.9225,False
2,148,-155.5562,-512.6596,False
2,149,-206.151,-562.7659,False
3,0,79.1674,129.6834,False
3,1,120.2466,62.59198,False
3,2,149.8035,2.448297,False
3,3,179.3608,-57.69907,False
3,4,249.1647,-78.57267,False
3,5,318.775,-93.54774,False
3,6,388.3895,-108.5213,False
3,7,419.7455,-165.8033,False
3,8,448.549,-216.8847,False
3,9,490.7217,-291.6777,False
4,0,-108.1299,-11.44252,False
4,1,-48.72127,-48.78339,False
4,2,-31.92223,-124.2587,False
4,3,36.1067,-162.2461,False
4,4,42.32888,-221.0042,False
4,5,97.75621,-261.5617,False
4,6,116.3167,-334.4726,False
4,7,167.9601,-363.0901,False
4,8,242.463,-405.7755,False
4,9,306.0677,-442.2156,False
5,0,141.8565,-141.6303,False
5,1,164.2671,-93.16862,False
5,2,176.0322,-27.19206,False
